63	0	3657	4
63	0	3664	4
63	0	3670	3
63	0	3682	4
63	0	3690	5
63	0	3695	4
63	0	3699	4
63	0	3702	3.5
63	0	3704	5
63	0	3707	5
64	0	702	4.5
64	0	969	4.5
64	0	1298	4
64	0	1418	4.5
64	0	2050	4
64	0	2122	4.5
64	0	2766	3
64	0	3715	3
64	0	3723	4
64	0	3730	5
64	0	3733	4
64	0	3738	4
64	0	3739	4.5
64	0	3743	3.5
64	0	3745	4
64	0	3747	4.5
64	0	3748	4
64	0	3749	4
64	0	3753	4.5
64	0	3755	3.5
64	0	3757	4
64	0	3761	4
64	0	3764	4
64	0	3768	3.5
64	0	3776	3
64	0	3777	3
64	0	3779	3
64	0	3786	5
64	0	3793	3.5
64	0	3794	3.5
64	0	3795	3.5
64	0	3805	4
64	0	3809	3.5
64	0	3813	4.5
64	0	3823	3
64	0	3826	4
64	0	3832	4
64	0	3834	4
64	0	3836	4
64	0	3840	3
64	0	3843	4
64	0	3859	3.5
65	0	669	4
65	0	3861	4
65	0	3868	4
65	0	3871	4
65	0	3876	4
66	0	2	4
66	0	7	4
66	0	8	4
66	0	228	3.5
66	0	438	3.5
66	0	522	4
66	0	564	4
66	0	577	4
66	0	580	4
66	0	585	4
66	0	721	3.5
66	0	863	3
66	0	921	5
66	0	949	5
66	0	1079	4.5
66	0	1257	4
66	0	1398	5
66	0	1797	3
66	0	1911	4.5
66	0	1917	5
66	0	1947	3.5
66	0	2059	4.5
66	0	2373	5
66	0	3354	3.5
66	0	3594	3.5
66	0	3653	5
66	0	3780	5
66	0	3882	3.5
66	0	3887	3.5
66	0	3888	5
66	0	3900	3.5
66	0	3906	4
66	0	3912	5
66	0	3917	3
66	0	3927	5
66	0	3935	2.5
66	0	3939	4.5
66	0	3964	5
66	0	3969	5
66	0	3973	3
66	0	3980	3
67	0	465	4
67	0	1038	4
67	0	3983	4
67	0	3988	5
67	0	3990	4
67	0	3993	5
67	0	3996	4
68	0	213	5
68	0	218	5
68	0	246	3
68	0	523	5
68	0	540	5
68	0	719	5
68	0	1050	5
68	0	3589	5
68	0	3822	5
68	0	4011	4
68	0	4013	5
68	0	4014	5
68	0	4016	5
68	0	4018	5
68	0	4020	5
68	0	4025	3
68	0	4029	3
68	0	4036	2
68	0	4043	5
68	0	4050	4
69	0	711	4
69	0	1220	5
69	0	2921	4
69	0	2944	3
69	0	4069	4
69	0	4071	4
69	0	4072	4
69	0	4073	5
69	0	4076	4
69	0	4088	4
69	0	4091	4
69	0	4095	4
69	0	4098	4
69	0	4101	3
69	0	4104	5
69	0	4108	5
69	0	4112	3
70	0	39	3
70	0	74	4
70	0	88	5
70	0	654	4.5
70	0	695	3
70	0	727	3
70	0	1057	5
70	0	1797	4
70	0	4117	4
70	0	4119	2.5
71	0	395	5
71	0	3446	4
71	0	4130	5
71	0	4139	5
71	0	4142	5
71	0	4148	4
72	0	60	5
72	0	1073	5
72	0	2087	3.5
72	0	2772	4
72	0	3343	3.5
72	0	4156	5
72	0	4157	5
72	0	4160	3.5
72	0	4163	4
72	0	4164	4
72	0	4166	5
72	0	4171	3.5
72	0	4178	3.5
73	0	205	5
73	0	207	5
73	0	343	5
73	0	663	3
73	0	719	5
73	0	1029	4
73	0	1401	4
73	0	1424	3
73	0	1921	5
73	0	3252	4
73	0	3752	5
73	0	4182	2
73	0	4183	5
73	0	4209	3
73	0	4210	4
74	0	542	5
74	0	981	5
74	0	1381	5
74	0	2589	4
74	0	3409	5
74	0	3793	5
74	0	4218	5
75	0	4237	5
75	0	4238	5
75	0	4246	5
75	0	4250	5
75	0	4252	5
76	0	612	4
76	0	730	5
76	0	749	5
76	0	886	4
76	0	1353	5
76	0	1398	5
76	0	1411	4.5
76	0	2590	4
76	0	3435	4.5
76	0	4254	4.5
76	0	4255	4
76	0	4257	3.5
76	0	4264	5
76	0	4265	5
76	0	4279	3.5
77	0	1059	5
77	0	1472	4
77	0	4283	4
77	0	4290	4
78	0	69	3.5
78	0	92	5
78	0	142	3
78	0	501	4
78	0	505	3.5
78	0	530	5
78	0	623	2.5
78	0	707	4.5
78	0	807	3.5
78	0	878	4
78	0	966	4
78	0	1155	4.5
78	0	1503	4
78	0	2768	5
78	0	2934	5
78	0	3187	3
78	0	3595	5
78	0	3861	4
78	0	4028	4
78	0	4031	4
78	0	4306	4
78	0	4310	4
78	0	4317	3
78	0	4318	2.5
78	0	4319	4
78	0	4321	3.5
78	0	4324	3
78	0	4326	3.5
78	0	4334	4
78	0	4337	5
78	0	4338	5
78	0	4351	5
78	0	4352	4
78	0	4361	5
78	0	4381	3.5
78	0	4387	3
78	0	4396	4
78	0	4398	3.5
78	0	4407	4
78	0	4413	4
78	0	4415	3.5
78	0	4424	3
78	0	4427	2.5
78	0	4430	2.5
78	0	4431	4
78	0	4445	3
78	0	4446	4
78	0	4451	3
78	0	4452	3
78	0	4453	5
78	0	4455	3
78	0	4457	4
78	0	4458	4
78	0	4459	3
78	0	4460	5
78	0	4467	3
78	0	4469	2.5
78	0	4480	3
78	0	4487	2
78	0	4490	3
78	0	4496	3.5
78	0	4500	4
78	0	4512	3
78	0	4514	3
78	0	4520	3
78	0	4523	4
79	0	4027	3.5
79	0	4530	5
79	0	4536	5
79	0	4537	5
80	0	554	1
80	0	704	4
80	0	913	3
80	0	966	5
80	0	1407	3
80	0	1669	1
80	0	2005	4
80	0	2183	0.5
80	0	4080	5
80	0	4099	5
80	0	4542	4
80	0	4546	3
80	0	4556	3
80	0	4564	5
80	0	4576	2
80	0	4587	0.5
80	0	4591	0.5
80	0	4594	3
80	0	4597	3
80	0	4599	5
80	0	4612	3
80	0	4615	4
80	0	4618	5
80	0	4620	3
80	0	4633	1
80	0	4635	1
80	0	4641	5
80	0	4642	4
80	0	4649	1
80	0	4653	5
80	0	4655	5
80	0	4657	4
80	0	4661	2
80	0	4662	1
80	0	4664	5
80	0	4668	3
80	0	4683	4
81	0	706	3
81	0	711	4
81	0	1057	2
81	0	1408	5
81	0	2271	5
81	0	3546	5
81	0	4686	4.5
81	0	4688	4.5
81	0	4692	5
81	0	4694	3.5
81	0	4695	4
81	0	4698	4
81	0	4701	3
82	0	538	5
82	0	1411	4
82	0	2749	3
82	0	3864	3
82	0	4703	5
82	0	4704	5
82	0	4706	4
82	0	4712	4
82	0	4715	5
82	0	4717	4
82	0	4734	4
82	0	4737	4
82	0	4738	5
82	0	4745	4
82	0	4748	5
82	0	4749	4
82	0	4751	4
82	0	4754	4
82	0	4758	4
82	0	4763	4
82	0	4767	5
82	0	4770	4
82	0	4779	5
82	0	4782	4
82	0	4789	5
82	0	4803	5
82	0	4814	5
82	0	4815	3
82	0	4817	5
82	0	4821	3
82	0	4823	4
83	0	370	3
83	0	383	4
83	0	384	4
83	0	622	3
83	0	686	5
83	0	1140	3
83	0	1530	3
83	0	1537	4
83	0	3829	4
83	0	4156	3
83	0	4464	2.5
83	0	4826	3
83	0	4837	3
83	0	4842	4
83	0	4853	3
83	0	4855	4
83	0	4856	3
83	0	4857	4
83	0	4862	1
83	0	4865	3
83	0	4868	4
83	0	4871	3
83	0	4876	3
83	0	4879	4
83	0	4887	3
83	0	4897	3
83	0	4905	4
83	0	4906	3
83	0	4911	4
83	0	4926	4
83	0	4929	4
83	0	4930	4
83	0	4934	4
83	0	4937	3
83	0	4940	3
83	0	4941	3
83	0	4957	3
83	0	4959	3
83	0	4960	3
83	0	4967	3
83	0	4973	5
83	0	4977	5
83	0	4979	3
83	0	4981	4
83	0	4992	5
83	0	4994	4
83	0	4999	4
83	0	5007	4
83	0	5010	3
83	0	5014	3
83	0	5015	3
83	0	5020	3
83	0	5033	5
83	0	5035	3
83	0	5038	3
83	0	5049	4
83	0	5050	3
83	0	5051	3
84	0	61	5
84	0	440	3
84	0	560	5
84	0	792	3
84	0	1047	5
84	0	1049	5
84	0	1095	4
84	0	1519	3
84	0	1621	3
84	0	1630	4
84	0	2245	3
84	0	2257	3
84	0	2593	4
84	0	2595	2
84	0	2596	2
84	0	2599	4
84	0	2836	4
84	0	4255	2
84	0	4613	2
84	0	5062	3
84	0	5071	1
84	0	5085	3.5
84	0	5087	4
84	0	5089	1
84	0	5098	3
84	0	5108	2
84	0	5110	5
84	0	5120	4
84	0	5124	4
84	0	5129	3
84	0	5133	3
84	0	5149	3.5
84	0	5155	4
84	0	5158	4
84	0	5165	4
84	0	5166	1
84	0	5168	1
84	0	5182	4
84	0	5186	3
84	0	5187	2.5
84	0	5189	1
84	0	5191	3
84	0	5202	5
84	0	5207	2
84	0	5211	3
84	0	5214	5
84	0	5217	4
85	0	567	5
85	0	706	3
85	0	1008	3
85	0	1015	3
85	0	1091	5
85	0	1133	5
85	0	2675	4
85	0	3169	5
85	0	5222	3.5
85	0	5223	3
85	0	5232	3.5
85	0	5238	5
85	0	5249	4
86	0	1635	4
86	0	2044	4.5
86	0	5260	4.5
86	0	5264	3.5
86	0	5268	3
86	0	5278	5
86	0	5286	5
86	0	5290	3.5
86	0	5297	4
86	0	5298	4.5
86	0	5304	3
86	0	5306	4
87	0	600	4
87	0	1073	5
87	0	1312	5
87	0	1520	2
87	0	3098	2
87	0	3644	2
87	0	3648	2
87	0	5310	4
87	0	5327	4
87	0	5332	3
88	0	227	3
88	0	714	4
88	0	1146	3
88	0	1353	4
88	0	1393	4
88	0	1872	4
88	0	2513	4
88	0	2593	4
88	0	2594	4
88	0	2605	2
88	0	2759	5
88	0	3109	1
88	0	3468	3
88	0	3776	4
88	0	5341	4
88	0	5350	3
89	0	561	4.5
89	0	562	5
89	0	577	4.5
89	0	580	3.5
89	0	584	4
89	0	587	4.5
89	0	1170	5
89	0	1575	3
89	0	1602	3.5
89	0	4231	4
89	0	5365	3
89	0	5375	4.5
89	0	5377	4
89	0	5378	5
89	0	5383	3.5
89	0	5392	4
90	0	1270	4
90	0	2927	3
90	0	5393	4.5
90	0	5395	5
90	0	5401	5
90	0	5405	4
91	0	556	4
91	0	707	3
91	0	1188	4
91	0	2042	4.5
91	0	2050	5
91	0	2130	5
91	0	2219	4
91	0	2509	4
91	0	2546	5
91	0	3171	5
91	0	3669	4
91	0	3670	5
91	0	3749	5
91	0	5426	3.5
91	0	5435	5
91	0	5436	5
91	0	5443	5
92	0	375	4
92	0	485	5
92	0	547	2.5
92	0	610	3.5
92	0	877	4
92	0	966	1
92	0	1091	3
92	0	1398	3
92	0	1417	3
92	0	1546	4
92	0	1550	5
92	0	2087	5
92	0	2127	2
92	0	2509	4
92	0	2591	4
92	0	2593	4.5
92	0	2594	4
92	0	2962	5
92	0	3322	5
92	0	5272	5
92	0	5283	4
92	0	5451	5
92	0	5467	4
92	0	5471	5
92	0	5475	4
92	0	5477	3
92	0	5478	2.5
92	0	5480	4
92	0	5483	3.5
92	0	5489	3
92	0	5500	2
92	0	5504	4.5
92	0	5506	5
92	0	5507	4
92	0	5509	5
92	0	5519	4
92	0	5524	1
92	0	5535	4
92	0	5542	2.5
92	0	5543	5
92	0	5544	5
92	0	5552	5
92	0	5557	5
92	0	5570	4
92	0	5571	4
92	0	5573	3
92	0	5576	3
92	0	5577	2
93	0	1201	5
93	0	5586	5
93	0	5588	5
93	0	5594	5
93	0	5599	5
94	0	728	4
94	0	2211	5
