15	0	3717	3
16	0	2485	3
16	0	2629	2
16	0	2643	3
16	0	2722	2
16	0	2987	3
16	0	3004	3
16	0	3175	4
17	0	24	3
17	0	32	5
17	0	110	4
17	0	163	4
17	0	164	4
17	0	300	5
17	0	318	5
17	0	454	4
17	0	496	3
17	0	503	2
17	0	593	5
17	0	913	5
17	0	1097	3
17	0	1129	4
17	0	1179	5
17	0	1213	4
17	0	1215	4
17	0	1274	5
17	0	1343	4
17	0	1527	5
17	0	1610	4
17	0	1653	5
17	0	2117	4
17	0	2173	5
17	0	2526	2
17	0	2527	4
17	0	2657	5
17	0	2668	2
17	0	2858	5
17	0	2908	3
17	0	3032	3
17	0	3033	4
17	0	3175	5
17	0	3256	4
17	0	3375	4
17	0	3471	4
17	0	3503	5
17	0	3576	4
17	0	3704	4
17	0	3751	4
17	0	3755	3
17	0	3932	3
18	0	10	5
18	0	48	4
18	0	50	5
18	0	86	3
18	0	168	1
18	0	292	4
18	0	368	3
18	0	412	5
18	0	434	2
18	0	454	3
18	0	532	1
18	0	588	5
18	0	596	4
18	0	648	4
18	0	780	3
18	0	919	5
18	0	940	4
18	0	1025	4
18	0	1036	3
18	0	1200	4
18	0	1378	4
18	0	1396	4
18	0	1411	5
18	0	1527	4
18	0	1562	1
18	0	1580	5
18	0	1690	1
18	0	1702	4
18	0	1732	3
18	0	1784	4
18	0	1907	5
18	0	1956	4
18	0	1962	5
18	0	2006	3
18	0	2014	2
18	0	2042	1
18	0	2082	4
18	0	2093	3
18	0	2133	3
18	0	2140	4
18	0	2141	5
18	0	2142	3
18	0	2355	5
18	0	2375	4
18	0	2384	2
18	0	2617	1
18	0	2739	5
18	0	2826	4
18	0	2893	2
18	0	2989	5
18	0	3252	4
18	0	3255	4
18	0	3439	1
18	0	3440	1
18	0	3448	4
18	0	3527	2
18	0	3639	5
18	0	3723	4
18	0	3877	1
18	0	3889	1
18	0	3911	1
19	0	111	4
19	0	260	3
19	0	330	4
19	0	380	4
19	0	405	1
19	0	420	4
19	0	595	3
19	0	648	3
19	0	858	4
19	0	879	1
19	0	1025	3
19	0	1196	5
19	0	1259	4
19	0	1261	5
19	0	1262	3
19	0	1301	3
19	0	1307	4
19	0	1370	4
19	0	1374	5
19	0	1375	3
19	0	1376	3
19	0	1584	3
19	0	1645	4
19	0	1650	1
19	0	1682	4
19	0	1756	4
19	0	1909	4
19	0	1997	5
19	0	2078	5
19	0	2195	3
19	0	2324	5
19	0	2338	2
19	0	2454	4
19	0	2455	3
19	0	2490	2
19	0	2502	4
19	0	2599	4
19	0	2628	3
19	0	2640	3
19	0	2644	4
19	0	2687	4
19	0	2841	5
19	0	2858	5
19	0	2947	4
19	0	3081	4
19	0	3082	5
19	0	3114	4
19	0	3421	3
19	0	3639	4
19	0	3701	3
19	0	3930	3
20	0	457	4
20	0	1240	4
20	0	1912	5
20	0	3863	3
21	0	585	3
21	0	588	3
21	0	1274	3
21	0	3000	5
22	0	10	3
22	0	81	4
22	0	110	4
22	0	163	3
22	0	185	2
22	0	256	2
22	0	292	3
22	0	316	3
22	0	344	2
22	0	500	3
22	0	532	4
22	0	585	4
22	0	671	5
22	0	849	3
22	0	1073	3
22	0	1127	4
22	0	1197	3
22	0	1205	4
22	0	1210	3
22	0	1225	5
22	0	1240	4
22	0	1246	3
22	0	1278	2
22	0	1377	1
22	0	1425	3
22	0	1625	3
22	0	1689	3
22	0	1792	2
22	0	1884	4
22	0	1953	2
22	0	1991	2
22	0	2011	4
22	0	2054	2
22	0	2064	4
22	0	2138	4
22	0	2139	4
22	0	2249	4
22	0	2265	4
22	0	2273	1
22	0	2338	1
22	0	2376	3
22	0	2396	2
22	0	2502	3
22	0	2616	1
22	0	2699	1
22	0	2716	4
22	0	2746	4
22	0	2763	2
22	0	2797	3
22	0	2985	2
22	0	2987	4
22	0	3113	1
22	0	3208	3
22	0	3210	3
22	0	3247	2
22	0	3258	3
22	0	3355	1
22	0	3388	2
22	0	3809	4
23	0	16	4
23	0	29	3
23	0	45	4
23	0	47	2
23	0	50	4
23	0	60	3
23	0	70	4
23	0	76	3
23	0	162	2
23	0	187	3
23	0	296	5
23	0	556	2
23	0	608	4
23	0	748	3
23	0	903	3
23	0	908	3
23	0	915	3
23	0	1019	2
23	0	1077	4
23	0	1089	4
23	0	1097	4
23	0	1171	2
23	0	1215	4
23	0	1222	5
23	0	1248	2
23	0	1258	4
23	0	1376	4
23	0	1388	3
23	0	1610	3
23	0	1653	3
23	0	1747	3
23	0	1784	3
23	0	1912	4
23	0	1965	4
23	0	2000	4
23	0	2021	2
23	0	2091	1
23	0	2108	5
23	0	2176	2
23	0	2259	2
23	0	2268	3
23	0	2311	4
23	0	2396	3
23	0	2553	3
23	0	2599	4
23	0	2858	4
23	0	2968	4
23	0	3101	2
23	0	3253	2
23	0	3265	5
23	0	3396	3
23	0	3479	3
23	0	3525	2
23	0	3551	3
23	0	3740	5
23	0	3751	3
23	0	3770	5
23	0	3786	4
23	0	3809	4
23	0	3920	2
24	0	153	4
24	0	208	1
24	0	303	4
24	0	329	3
24	0	364	4
24	0	425	4
24	0	593	5
24	0	912	5
24	0	919	5
24	0	953	5
24	0	1197	4
24	0	1213	5
24	0	1221	5
24	0	1225	4
24	0	1230	5
24	0	1259	4
24	0	1307	5
24	0	1441	4
24	0	1569	4
24	0	2023	3
24	0	2081	4
24	0	2144	4
24	0	2245	4
24	0	2723	3
24	0	2734	3
24	0	3000	4
24	0	3526	4
25	0	480	4
25	0	546	4
25	0	737	3
25	0	788	2
25	0	1198	5
25	0	1373	3
25	0	1676	4
25	0	1876	2
25	0	1882	1
25	0	1917	4
25	0	2011	5
25	0	2028	5
25	0	2324	4
25	0	2571	3
25	0	2692	5
25	0	2693	3
25	0	3175	3
26	0	1	3
26	0	4	3
26	0	11	3
26	0	48	3
26	0	62	4
26	0	135	2
26	0	161	4
26	0	198	4
26	0	234	3
26	0	252	4
26	0	267	2
26	0	303	3
26	0	356	5
26	0	378	4
26	0	381	3
26	0	432	2
26	0	435	3
26	0	511	5
26	0	517	3
26	0	540	3
26	0	550	3
26	0	694	3
26	0	708	3
26	0	780	3
26	0	784	1
26	0	1021	2
26	0	1088	3
26	0	1090	3
26	0	1246	3
26	0	1370	3
26	0	1390	2
26	0	1461	2
26	0	1463	2
26	0	1541	3
26	0	1608	4
26	0	1644	3
26	0	1779	3
26	0	1810	3
26	0	1880	3
26	0	1947	3
26	0	1955	3
26	0	2054	3
26	0	2059	1
26	0	2111	2
26	0	2144	3
26	0	2245	3
26	0	2248	3
26	0	2312	4
26	0	2313	3
26	0	2316	4
26	0	2335	2
26	0	2392	2
26	0	2403	3
26	0	2406	3
26	0	2407	3
26	0	2423	2
26	0	2706	3
26	0	2724	3
26	0	2759	2
26	0	2906	4
26	0	2916	4
26	0	3056	3
26	0	3098	4
26	0	3101	4
26	0	3206	4
26	0	3210	3
26	0	3219	3
26	0	3247	2
26	0	3253	2
26	0	3274	3
26	0	3360	5
26	0	3418	2
26	0	3426	3
26	0	3500	2
26	0	3506	4
26	0	3526	5
26	0	3584	4
26	0	3688	3
26	0	3690	3
26	0	3707	4
27	0	318	4
27	0	971	5
27	0	1237	5
27	0	1252	5
27	0	1262	5
27	0	1265	3
27	0	2003	2
27	0	2066	4
27	0	2872	2
27	0	2948	4
27	0	2973	3
27	0	3072	3
27	0	3469	5
27	0	3593	1
28	0	25	3
28	0	480	3
28	0	901	3
28	0	906	4
28	0	916	4
28	0	928	4
28	0	1097	3
28	0	1197	5
28	0	1198	5
28	0	1208	3
28	0	1387	4
28	0	1748	3
28	0	1916	3
28	0	2020	4
28	0	2080	3
28	0	2174	3
28	0	2571	3
28	0	2797	3
28	0	2881	3
28	0	2947	4
28	0	3000	3
29	0	969	3
29	0	1198	5
29	0	1200	3
29	0	1210	2
29	0	1215	2
29	0	1262	5
29	0	1376	2
29	0	1610	3
29	0	1799	5
29	0	1953	3
29	0	1954	4
29	0	2403	4
29	0	2490	4
29	0	2916	4
29	0	2989	2
29	0	3197	3
29	0	3366	2
29	0	3405	5
29	0	3635	3
29	0	3702	5
29	0	3753	4
30	0	1097	5
30	0	1216	4
30	0	1922	3
30	0	2571	4
30	0	2686	4
30	0	3072	3
30	0	3105	3
30	0	3911	2
31	0	587	3
31	0	898	4
31	0	921	2
31	0	933	5
31	0	946	3
31	0	1235	3
31	0	1265	5
31	0	1958	3
31	0	2000	5
31	0	2407	4
31	0	2716	4
31	0	2780	1
31	0	2870	3
31	0	3088	5
31	0	3104	3
31	0	3349	2
31	0	3363	4
31	0	3396	4
31	0	3448	3
31	0	3451	3
31	0	3524	4
31	0	3740	3
31	0	3948	3
32	0	28	3
32	0	47	4
32	0	474	4
32	0	589	4
32	0	1296	5
32	0	2020	5
32	0	2959	4
32	0	3159	2
32	0	3821	1
33	0	34	2
33	0	36	4
33	0	47	5
33	0	293	3
33	0	296	3
33	0	318	5
33	0	377	4
33	0	480	5
33	0	527	3
33	0	565	3
33	0	589	4
33	0	733	2
33	0	866	2
33	0	903	4
33	0	908	5
33	0	916	3
33	0	931	4
33	0	969	4
33	0	1017	3
33	0	1035	5
33	0	1089	5
33	0	1096	4
33	0	1127	4
33	0	1136	4
33	0	1206	4
33	0	1230	3
33	0	1240	4
33	0	1253	5
33	0	1258	5
33	0	1259	5
33	0	1265	3
33	0	1283	3
33	0	1287	3
33	0	1302	2
33	0	1344	4
33	0	1374	4
33	0	1682	2
33	0	1717	3
33	0	1729	5
33	0	1784	4
33	0	1892	3
33	0	1945	3
33	0	1947	3
33	0	1958	3
33	0	2071	4
33	0	2080	3
33	0	2115	4
33	0	2117	3
33	0	2186	3
33	0	2194	5
33	0	2346	3
33	0	2353	4
33	0	2396	2
33	0	2571	3
33	0	2646	4
33	0	2648	4
33	0	2662	4
33	0	2791	4
33	0	2858	4
33	0	2922	3
33	0	2983	4
33	0	3016	3
33	0	3100	2
33	0	3101	4
33	0	3169	3
33	0	3230	4
33	0	3256	5
33	0	3363	4
33	0	3386	5
33	0	3471	4
33	0	3494	2
33	0	3516	2
33	0	3635	4
33	0	3682	5
33	0	3683	2
33	0	3727	3
33	0	3760	3
33	0	3827	4
34	0	356	5
34	0	587	4
34	0	708	4
34	0	837	3
34	0	1028	5
34	0	1079	4
34	0	1148	5
34	0	1196	5
34	0	1350	2
34	0	1393	5
34	0	1641	4
34	0	1645	3
34	0	1717	3
34	0	1784	5
34	0	1997	5
34	0	2054	3
34	0	2081	4
34	0	2100	3
34	0	2109	4
34	0	2380	3
34	0	2382	1
34	0	2558	3
34	0	2716	4
34	0	2735	3
34	0	3104	4
34	0	3253	3
34	0	3259	3
34	0	3388	2
34	0	3424	4
34	0	3499	4
34	0	3785	3
34	0	3868	4
35	0	36	3
35	0	318	3
35	0	595	2
35	0	608	4
35	0	902	5
35	0	914	3
35	0	965	4
35	0	971	5
35	0	1028	4
35	0	1081	3
35	0	1124	4
35	0	1148	4
35	0	1162	3
35	0	1196	4
35	0	1198	4
35	0	1220	1
35	0	1251	4
35	0	1252	4
35	0	1266	4
35	0	1272	3
35	0	1300	4
35	0	1358	5
35	0	2065	2
35	0	2088	4
35	0	2186	3
35	0	2300	5
35	0	2336	3
35	0	2708	4
35	0	2724	3
35	0	2922	3
35	0	2969	4
35	0	3189	3
35	0	3347	3
35	0	3461	4
35	0	3467	4
35	0	3473	3
35	0	3512	1
35	0	3788	4
35	0	3852	4
36	0	10	4
36	0	47	5
36	0	111	3
36	0	178	3
36	0	223	5
36	0	232	5
36	0	233	5
36	0	246	5
36	0	292	4
36	0	316	3
36	0	457	5
36	0	555	5
36	0	556	5
36	0	780	4
36	0	785	5
36	0	858	5
36	0	1078	5
36	0	1079	5
36	0	1081	3
36	0	1094	4
36	0	1101	5
36	0	1196	5
36	0	1208	5
36	0	1221	3
36	0	1227	3
36	0	1249	5
36	0	1264	5
36	0	1272	5
36	0	1276	5
36	0	1278	5
36	0	1299	5
36	0	1356	5
36	0	1376	3
36	0	1449	4
36	0	1603	4
36	0	1882	1
36	0	1920	2
36	0	2023	4
36	0	2078	4
36	0	2094	4
36	0	2108	3
36	0	2288	4
36	0	2334	5
36	0	2352	4
36	0	2353	4
36	0	2418	4
36	0	2599	4
36	0	2640	4
36	0	2687	5
36	0	2713	1
36	0	2762	5
36	0	2871	3
36	0	3037	4
36	0	3039	4
36	0	3087	4
36	0	3104	4
36	0	3114	5
36	0	3142	4
36	0	3176	5
36	0	3196	4
36	0	3441	3
36	0	3448	4
36	0	3480	5
36	0	3526	4
36	0	3578	5
36	0	3671	5
36	0	3697	4
36	0	3727	4
36	0	3753	4
36	0	3763	4
37	0	252	5
37	0	648	4
37	0	788	1
37	0	1197	5
37	0	1997	1
37	0	2321	4
37	0	2671	5
37	0	2791	5
37	0	3399	4
37	0	3821	1
38	0	13	3
38	0	46	3
38	0	249	5
38	0	381	4
38	0	455	3
38	0	490	2
38	0	543	3
38	0	587	4
38	0	708	4
38	0	1247	4
38	0	1353	3
38	0	1777	4
38	0	1895	3
38	0	2059	4
38	0	2082	4
38	0	2096	5
38	0	2171	4
38	0	2431	4
38	0	2442	5
38	0	2724	3
39	0	24	4
39	0	86	4
39	0	223	5
39	0	318	5
39	0	785	2
39	0	2027	3
39	0	2706	2
39	0	2805	2
39	0	3157	2
39	0	3160	4
39	0	3623	4
39	0	3753	4
40	0	592	2
40	0	688	3
40	0	750	4
40	0	780	4
40	0	1017	3
40	0	1073	5
40	0	1085	5
40	0	1242	4
40	0	1254	4
40	0	1927	4
40	0	2054	2
40	0	2105	3
40	0	2202	5
40	0	2662	4
40	0	2669	3
40	0	2748	3
40	0	3066	3
40	0	3643	4
40	0	3755	4
41	0	1210	5
41	0	1643	5
41	0	2546	3
41	0	2628	5
41	0	2719	4
42	0	6	4
42	0	172	4
42	0	317	4
42	0	349	4
42	0	367	3
42	0	377	4
42	0	494	3
42	0	748	3
42	0	780	3
42	0	924	5
42	0	1036	4
42	0	1127	5
42	0	1198	5
42	0	1200	5
42	0	1222	4
42	0	1270	5
42	0	1275	4
42	0	1287	4
42	0	1288	4
42	0	1291	4
42	0	1320	3
42	0	1396	4
42	0	1527	3
42	0	1876	4
42	0	1909	3
42	0	1968	4
42	0	2000	3
42	0	2021	4
42	0	2094	4
42	0	2116	4
42	0	2134	4
42	0	2193	4
42	0	2371	4
42	0	2393	4
42	0	2455	4
42	0	2456	3
42	0	2640	4
42	0	2681	4
42	0	2986	4
42	0	2989	3
42	0	3104	4
42	0	3361	3
42	0	3552	5
42	0	3701	3
42	0	3763	4
42	0	3793	4
43	0	2369	4
43	0	2394	5
43	0	2396	5
43	0	2599	4
44	0	587	2
44	0	593	5
44	0	736	3
44	0	741	4
44	0	920	3
44	0	968	1
44	0	1022	5
44	0	1234	5
44	0	1274	3
44	0	1282	5
44	0	1291	5
44	0	1294	4
44	0	1304	4
44	0	1345	1
44	0	1374	4
44	0	1552	4
44	0	1573	4
44	0	1952	3
44	0	1982	1
44	0	2046	4
44	0	2097	3
44	0	2107	1
44	0	2133	3
44	0	2174	4
44	0	2311	1
44	0	2321	4
44	0	2460	1
44	0	2571	5
44	0	2762	5
44	0	2846	5
44	0	2987	5
44	0	3011	2
44	0	3153	3
44	0	3260	4
44	0	3264	4
44	0	3612	5
44	0	3717	4
44	0	3745	4
45	0	25	4
45	0	35	2
45	0	48	3
45	0	118	2
45	0	144	2
45	0	186	2
45	0	215	3
45	0	218	3
45	0	266	4
45	0	287	2
45	0	305	2
45	0	435	2
45	0	539	3
45	0	605	3
45	0	691	4
45	0	753	2
45	0	802	3
45	0	900	3
45	0	909	4
45	0	910	5
45	0	943	3
45	0	1171	1
45	0	1226	4
45	0	1235	4
45	0	1265	4
45	0	1269	3
45	0	1353	3
45	0	1380	3
45	0	1398	2
45	0	1641	3
45	0	1966	2
45	0	2052	1
45	0	2054	3
45	0	2081	3
45	0	2146	2
45	0	2174	3
45	0	2205	2
45	0	2302	3
45	0	2316	2
45	0	2352	4
45	0	2406	3
45	0	2424	2
45	0	2468	4
45	0	2718	2
45	0	2724	3
45	0	2791	3
45	0	2858	3
45	0	2870	2
45	0	2918	3
45	0	2961	2
45	0	3076	3
45	0	3108	1
45	0	3114	4
45	0	3258	1
45	0	3284	5
45	0	3358	5
45	0	3462	3
45	0	3591	3
45	0	3671	3
46	0	1327	5
46	0	1969	5
46	0	1977	5
46	0	1978	5
46	0	2710	5
46	0	3361	1
46	0	3677	1
46	0	3939	5
47	0	58	3
47	0	1089	3
47	0	1193	4
47	0	2804	4
48	0	5	3
48	0	10	4
48	0	19	2
48	0	21	3
48	0	39	3
48	0	54	2
48	0	65	2
48	0	104	3
48	0	110	5
48	0	153	3
48	0	318	4
48	0	336	3
48	0	340	3
48	0	344	3
48	0	355	3
48	0	380	3
48	0	383	3
48	0	410	2
48	0	454	4
48	0	492	3
48	0	588	3
48	0	748	3
48	0	788	2
48	0	798	2
48	0	902	5
48	0	910	3
48	0	923	4
48	0	1016	3
48	0	1017	3
48	0	1022	3
48	0	1028	4
48	0	1029	4
48	0	1049	2
48	0	1085	3
48	0	1101	4
48	0	1104	4
48	0	1127	4
48	0	1256	3
48	0	1266	3
48	0	1282	2
48	0	1294	4
48	0	1370	3
48	0	1371	2
48	0	1372	3
48	0	1378	3
48	0	1562	2
48	0	1573	3
48	0	1584	4
48	0	1616	3
48	0	1653	4
48	0	1690	3
48	0	1703	2
48	0	1721	4
48	0	1752	2
48	0	1772	2
48	0	1801	3
48	0	1831	2
48	0	1882	2
48	0	1894	2
48	0	1931	3
48	0	1954	2
48	0	1968	4
48	0	2005	3
48	0	2058	3
48	0	2059	3
48	0	2082	3
48	0	2083	3
48	0	2089	3
48	0	2096	3
48	0	2134	2
48	0	2135	3
48	0	2297	3
48	0	2321	3
48	0	2335	3
48	0	2353	3
48	0	2376	3
48	0	2379	2
48	0	2394	4
48	0	2396	4
48	0	2405	3
48	0	2406	3
48	0	2414	2
48	0	2422	2
48	0	2423	4
48	0	2530	3
48	0	2555	1
48	0	2581	3
48	0	2671	3
48	0	2699	2
48	0	2701	1
48	0	2720	1
48	0	2794	3
48	0	2822	2
48	0	2857	4
48	0	2863	5
48	0	2918	4
48	0	2946	5
48	0	2947	4
48	0	2985	3
48	0	3081	3
48	0	3243	2
48	0	3252	3
48	0	3254	3
48	0	3255	3
48	0	3258	3
48	0	3260	3
48	0	3404	5
48	0	3424	3
48	0	3477	3
48	0	3614	3
48	0	3615	3
48	0	3635	3
48	0	3639	3
48	0	3675	4
48	0	3681	3
48	0	3688	1
48	0	3793	3
48	0	3869	3
48	0	3877	1
49	0	159	5
49	0	198	5
49	0	480	5
49	0	595	5
49	0	648	3
49	0	733	3
49	0	780	2
49	0	1204	4
49	0	1252	5
49	0	1356	4
49	0	1370	4
49	0	1554	4
49	0	2081	3
49	0	2105	3
49	0	2311	3
49	0	2394	4
49	0	2617	1
49	0	2947	4
49	0	3101	4
49	0	3740	3
49	0	3751	4
50	0	480	3
50	0	1282	3
50	0	2160	4
50	0	3510	3
50	0	3616	2
50	0	3755	3
50	0	3785	1
50	0	3793	3
51	0	799	3
51	0	1337	4
51	0	1517	3
51	0	1617	3
51	0	1895	5
51	0	2500	3
51	0	3556	4
51	0	3785	5
52	0	144	3
52	0	353	5
52	0	376	3
52	0	423	3
52	0	511	5
52	0	589	5
52	0	593	4
52	0	886	4
52	0	1277	3
52	0	1573	5
52	0	1589	2
52	0	2706	5
52	0	3107	4
52	0	3646	1
52	0	3952	4
53	0	17	5
53	0	18	4
53	0	29	5
53	0	32	4
53	0	70	4
53	0	123	5
53	0	126	1
53	0	164	5
53	0	173	4
53	0	184	5
53	0	196	4
53	0	198	3
53	0	224	3
53	0	232	5
53	0	242	2
53	0	265	4
53	0	349	4
53	0	432	4
53	0	448	5
53	0	456	5
53	0	457	5
53	0	501	4
53	0	509	5
53	0	519	3
53	0	522	4
53	0	532	5
53	0	562	5
53	0	594	5
53	0	648	3
53	0	653	3
53	0	697	4
53	0	783	3
53	0	838	4
53	0	880	3
53	0	904	5
53	0	912	5
53	0	914	5
53	0	922	5
53	0	1013	3
53	0	1030	4
53	0	1035	5
53	0	1041	5
53	0	1043	4
53	0	1047	4
53	0	1059	5
53	0	1060	5
53	0	1073	5
53	0	1088	4
53	0	1097	3
53	0	1205	4
53	0	1208	5
53	0	1218	5
53	0	1219	5
53	0	1225	5
53	0	1242	5
53	0	1246	5
53	0	1259	5
53	0	1294	5
53	0	1295	5
53	0	1299	5
53	0	1352	3
53	0	1357	4
53	0	1395	4
53	0	1498	4
53	0	1527	4
53	0	1556	2
53	0	1573	4
53	0	1617	5
53	0	1623	3
53	0	1658	5
53	0	1678	5
53	0	1686	4
53	0	1688	3
53	0	1726	3
53	0	1801	3
53	0	1805	3
53	0	1831	2
53	0	1861	3
53	0	1918	4
53	0	1997	5
53	0	2015	4
53	0	2017	1
53	0	2021	5
53	0	2058	3
53	0	2080	4
53	0	2093	3
53	0	2094	4
53	0	2112	4
53	0	2118	5
53	0	2120	3
53	0	2174	5
53	0	2178	5
53	0	2183	5
53	0	2194	4
53	0	2232	4
53	0	2252	5
53	0	2268	4
53	0	2273	5
53	0	2278	5
53	0	2291	4
53	0	2366	5
53	0	2459	5
53	0	2490	5
53	0	2529	5
53	0	2542	5
53	0	2575	5
53	0	2580	5
53	0	2599	5
53	0	2606	3
53	0	2640	5
53	0	2710	5
53	0	2728	5
53	0	2761	5
53	0	2793	3
53	0	2840	3
53	0	2916	4
53	0	2943	4
53	0	2950	3
53	0	2952	5
53	0	2968	5
53	0	2986	3
53	0	3030	5
53	0	3067	5
53	0	3100	4
53	0	3196	5
53	0	3198	5
53	0	3246	4
53	0	3438	3
53	0	3448	5
53	0	3464	4
53	0	3499	5
53	0	3500	3
53	0	3620	5
53	0	3708	5
53	0	3785	4
53	0	3919	1
54	0	260	4
54	0	909	4
54	0	1230	5
54	0	2150	5
54	0	2300	4
54	0	3114	2
54	0	3504	4
54	0	3685	4
55	0	105	3
55	0	246	3
